"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"AGAP005636.3",9.1669246698964e-08,1.32583963123599,0.458,0.079,0.0012037088784041,"C_8","AGAP005636"
"AGAP003856",9.32993813974016e-08,1.95876597024364,0.333,0.039,0.00122511417712928,"C_8","AGAP003856"
"AGAP009966",9.32993813974016e-08,1.94304603754967,0.333,0.039,0.00122511417712928,"C_8","AGAP009966"
"AGAP007915",9.32993813974016e-08,1.5658232795932,0.333,0.039,0.00122511417712928,"C_8","AGAP007915"
"AGAP002488.3",9.34616487333711e-08,1.17261041781186,0.875,0.254,0.0012272449095179,"C_8","AGAP002488"
"AGAP000472.1",9.39585413703481e-08,1.34002446018341,0.417,0.066,0.00123376960673404,"C_8","AGAP000472"
"AGAP001130.4",9.39890370443124e-08,1.12669744514141,0.75,0.202,0.00123417004542887,"C_8","AGAP001130"
"AGAP008993.1",9.43955723675429e-08,1.88002792939331,0.458,0.079,0.00123950826075821,"C_8","AGAP008993"
"AGAP011194.1",9.43955723675429e-08,1.46600583904028,0.458,0.079,0.00123950826075821,"C_8","AGAP011194"
"AGAP001532.2",9.58861617804171e-08,2.14722781090906,0.417,0.07,0.00125908119033866,"C_8","AGAP001532"
"AGAP012876.3",9.80886517298345e-08,1.62689325118773,0.542,0.114,0.00128800208586446,"C_8","AGAP012876"
"AGAP012971.1",9.90521614394502e-08,1.85513163896544,0.375,0.053,0.00130065393186142,"C_8","AGAP012971"
"AGAP028970.2",9.91293206679084e-08,-3.66376671013638,0.125,0.702,0.0013016671096903,"C_8","AGAP028970"
"AGAP009201.4",9.96353573138107e-08,-3.29429208199452,0.292,0.737,0.00130831187688765,"C_8","AGAP009201"
"AGAP003737.1",1.00385679262975e-07,1.53165736819136,0.5,0.092,0.00131816435440213,"C_8","AGAP003737"
"AGAP004901.1",1.00526176981694e-07,2.10586536542509,0.333,0.039,0.00132000922994662,"C_8","AGAP004901"
"AGAP000071.1",1.00526176981694e-07,2.05806393553004,0.333,0.039,0.00132000922994662,"C_8","AGAP000071"
"AGAP012200.3",1.0077990914297e-07,1.9707580547294,0.5,0.101,0.00132334098695634,"C_8","AGAP012200"
"AGAP013229",1.00878578625219e-07,2.5814085152209,0.292,0.031,0.00132463661592775,"C_8","AGAP013229"
"AGAP006176.4",1.03053822358615e-07,1.64705776592349,0.458,0.079,0.00135319974139098,"C_8","AGAP006176"
"AGAP009584.5",1.03075532244828e-07,-3.50912418762978,0.167,0.702,0.00135348481390684,"C_8","AGAP009584"
"AGAP008940.4",1.0608481037143e-07,1.30798445938673,0.5,0.092,0.00139299964498725,"C_8","AGAP008940"
"AGAP007711",1.06442804710698e-07,1.31547692362628,0.542,0.11,0.00139770046865617,"C_8","AGAP007711"
"AGAP009491.3",1.07023694274149e-07,-4.31074285961196,0.042,0.667,0.00140532812951385,"C_8","AGAP009491"
"AGAP007831.1",1.08110769750886e-07,1.63915180277421,0.5,0.096,0.00141960251759889,"C_8","AGAP007831"
"AGAP002765.1",1.08293467030111e-07,2.08312965402471,0.333,0.039,0.00142200151557238,"C_8","AGAP002765"
"AGAP004567.1",1.08293467030111e-07,1.99273156739206,0.333,0.039,0.00142200151557238,"C_8","AGAP004567"
"AGAP012274.1",1.09042626296823e-07,1.35814881633418,0.667,0.18,0.00143183872590359,"C_8","AGAP012274"
"AGAP007974.3",1.09083166344601e-07,0.948853805514322,0.5,0.088,0.00143237105727095,"C_8","AGAP007974"
"AGAP002581.1",1.09444402907094e-07,2.60514750765469,0.292,0.031,0.00143711445457305,"C_8","AGAP002581"
"AGAP008507.1",1.09444402907094e-07,2.22827116319565,0.292,0.031,0.00143711445457305,"C_8","AGAP008507"
"AGAP006583.1",1.09831258373785e-07,1.67997084313213,0.417,0.066,0.00144219425370617,"C_8","AGAP006583"
"AGAP002464.3",1.10631004149562e-07,-2.25542929183201,0.542,0.794,0.0014526957154879,"C_8","AGAP002464"
"AGAP009283.4",1.11541276093683e-07,1.39382048309452,0.542,0.114,0.00146464849638616,"C_8","AGAP009283"
"AGAP002826.2",1.12096518476193e-07,1.66631639368022,0.5,0.092,0.00147193938411089,"C_8","AGAP002826"
"AGAP010178",1.12391848763151e-07,2.00609078352989,0.333,0.039,0.00147581736610893,"C_8","AGAP010178"
"AGAP012504.4",1.12852182416837e-07,1.23252982769235,0.583,0.123,0.00148186200731549,"C_8","AGAP012504"
"AGAP008516.2",1.13105730263296e-07,1.15003037997543,0.708,0.171,0.00148519134408734,"C_8","AGAP008516"
"AGAP006325.2",1.13363763309676e-07,2.01093625195313,0.375,0.053,0.00148857957601936,"C_8","AGAP006325"
"AGAP010943.1",1.13363763309676e-07,1.85950037122889,0.375,0.053,0.00148857957601936,"C_8","AGAP010943"
"AGAP010994",1.13363763309676e-07,1.50139820282215,0.375,0.053,0.00148857957601936,"C_8","AGAP010994"
"AGAP000160",1.13987199143239e-07,1.80098048114315,0.292,0.031,0.00149676591194987,"C_8","AGAP000160"
"AGAP000203.2",1.14277927231519e-07,1.40010246247253,0.583,0.132,0.00150058346247707,"C_8","AGAP000203"
"AGAP007377.2",1.14845103766403e-07,1.02490574755863,0.625,0.14,0.00150803105755664,"C_8","AGAP007377"
"AGAP007733.1",1.15239085482178e-07,1.73672719723266,0.417,0.07,0.00151320443146648,"C_8","AGAP007733"
"AGAP006350",1.16640144308317e-07,1.71626258098116,0.333,0.039,0.00153160173491251,"C_8","AGAP006350"
"AGAP005733",1.16640144308317e-07,1.51511232844939,0.333,0.039,0.00153160173491251,"C_8","AGAP005733"
"AGAP010751",1.16640144308317e-07,1.34618896149068,0.333,0.039,0.00153160173491251,"C_8","AGAP010751"
"AGAP002021.1",1.17243041892806e-07,1.99590546973627,0.375,0.053,0.00153951838309443,"C_8","AGAP002021"
"AGAP002717",1.17243041892806e-07,1.83563783519255,0.375,0.053,0.00153951838309443,"C_8","AGAP002717"
"AGAP010788.2",1.19219398926164e-07,1.45100942771145,0.458,0.079,0.00156546992729946,"C_8","AGAP010788"
"AGAP028567.4",1.20521789357345e-07,1.72222370771509,0.5,0.096,0.00158257161605129,"C_8","AGAP028567"
"AGAP008285",1.20569330661794e-07,1.51544158302756,0.417,0.066,0.00158319588092002,"C_8","AGAP008285"
"AGAP008539",1.21043635413303e-07,1.6528579353264,0.333,0.039,0.00158942397661208,"C_8","AGAP008539"
"AGAP004638",1.21043635413303e-07,1.52522224481881,0.333,0.039,0.00158942397661208,"C_8","AGAP004638"
"AGAP003784",1.2125062956109e-07,1.11593787018096,0.375,0.053,0.00159214201676668,"C_8","AGAP003784"
"AGAP007293.1",1.21736492264711e-07,1.39352078988386,0.5,0.092,0.00159852187992792,"C_8","AGAP007293"
"AGAP010356",1.22736608546967e-07,1.11631271346703,0.667,0.158,0.00161165440683022,"C_8","AGAP010356"
"AGAP010324.2",1.24653424776094e-07,1.32660661297869,0.792,0.219,0.00163682412073489,"C_8","AGAP010324"
"AGAP013426",1.25607782282739e-07,1.89963199111145,0.333,0.039,0.00164935578915464,"C_8","AGAP013426"
"AGAP010328.1",1.25607782282739e-07,1.68809483526134,0.333,0.039,0.00164935578915464,"C_8","AGAP010328"
"AGAP028453",1.25607782282739e-07,1.41882458398763,0.333,0.039,0.00164935578915464,"C_8","AGAP028453"
"AGAP010979.2",1.29065226981434e-07,1.24273739498435,0.583,0.132,0.00169475549549321,"C_8","AGAP010979"
"AGAP008436.2",1.30050348052738e-07,1.41655263119677,0.542,0.114,0.0017076911202805,"C_8","AGAP008436"
"AGAP002233.2",1.30723679658621e-07,1.40649585602441,0.5,0.096,0.00171653263759735,"C_8","AGAP002233"
"AGAP012167.1",1.31576539726261e-07,1.8718892689986,0.458,0.083,0.00172773154314553,"C_8","AGAP012167"
"AGAP006765",1.32320023963941e-07,1.7955388983433,0.417,0.066,0.00173749423467051,"C_8","AGAP006765"
"AGAP012888.1",1.33697075594306e-07,2.1886524927032,0.375,0.057,0.00175557629962883,"C_8","AGAP012888"
"AGAP001581.1",1.33697075594306e-07,2.11587992367799,0.375,0.057,0.00175557629962883,"C_8","AGAP001581"
"AGAP000883.4",1.33758041928484e-07,-2.9520683381071,0.292,0.737,0.00175637684856292,"C_8","AGAP000883"
"AGAP028223",1.34052338631752e-07,2.52455697015437,0.292,0.031,0.00176024125857354,"C_8","AGAP028223"
"AGAP012668.1",1.34052338631752e-07,2.29526202977191,0.292,0.031,0.00176024125857354,"C_8","AGAP012668"
"AGAP002976.1",1.34052338631752e-07,2.06702829539721,0.292,0.031,0.00176024125857354,"C_8","AGAP002976"
"AGAP007823.3",1.34241580484973e-07,0.77614699938471,0.583,0.123,0.00176272619334819,"C_8","AGAP007823"
"AGAP000431.1",1.34975607863687e-07,2.39044397442429,0.333,0.044,0.00177236470685807,"C_8","AGAP000431"
"AGAP006339.2",1.35047678814794e-07,1.42151884980257,0.542,0.118,0.00177331107051706,"C_8","AGAP006339"
"AGAP009531",1.3524081109494e-07,1.47204338717934,0.333,0.039,0.00177584709048766,"C_8","AGAP009531"
"AGAP006188.6",1.35624901699493e-07,1.29732013547042,0.625,0.136,0.00178089058421604,"C_8","AGAP006188"
"AGAP006586.3",1.37826378527785e-07,1.63617809869899,0.458,0.079,0.00180979817644834,"C_8","AGAP006586"
"AGAP002092.1",1.3957930558913e-07,2.35335187902842,0.292,0.031,0.00183281586169087,"C_8","AGAP002092"
"AGAP010819.1",1.40238816876183e-07,1.47252153626943,0.667,0.193,0.00184147590440116,"C_8","AGAP010819"
"AGAP009986",1.40321558365705e-07,1.73903199880492,0.333,0.039,0.00184256238290007,"C_8","AGAP009986"
"AGAP005448",1.43360721595279e-07,1.7206043340848,0.375,0.053,0.00188246963526761,"C_8","AGAP005448"
"AGAP009293.2",1.43479931307971e-07,1.36375106054681,0.5,0.092,0.00188403497800497,"C_8","AGAP009293"
"AGAP003574",1.4532639460529e-07,2.35704584371423,0.292,0.031,0.00190828088756206,"C_8","AGAP003574"
"AGAP004571.1",1.4532639460529e-07,2.17933527574584,0.292,0.031,0.00190828088756206,"C_8","AGAP004571"
"AGAP000820.1",1.4532639460529e-07,1.84922689408917,0.292,0.031,0.00190828088756206,"C_8","AGAP000820"
"AGAP001979",1.4603039346717e-07,1.15828894796326,0.458,0.079,0.00191752509661742,"C_8","AGAP001979"
"AGAP009183.4",1.46618433986793e-07,1.7949517962392,0.5,0.101,0.00192524665668057,"C_8","AGAP009183"
"AGAP001119.1",1.48228505870206e-07,1.60292618727544,0.375,0.053,0.00194638851058168,"C_8","AGAP001119"
"AGAP013288",1.49722542164774e-07,1.39754372496893,0.417,0.066,0.00196600670116565,"C_8","AGAP013288"
"AGAP004834.1",1.49722542164774e-07,1.35628027136613,0.417,0.066,0.00196600670116565,"C_8","AGAP004834"
"AGAP006459.4",1.50595242879656e-07,-2.48970309010218,0.5,0.781,0.00197746613425276,"C_8","AGAP006459"
"AGAP009219",1.51042691687924e-07,1.43113403686076,0.333,0.039,0.00198334158455413,"C_8","AGAP009219"
"AGAP004674.1",1.51302043757662e-07,2.24520437369695,0.292,0.031,0.00198674713658186,"C_8","AGAP004674"
"AGAP002046",1.51302043757662e-07,1.99132423668962,0.292,0.031,0.00198674713658186,"C_8","AGAP002046"
"AGAP008282.1",1.53255966649315e-07,1.84749279974041,0.375,0.053,0.00201240409807216,"C_8","AGAP008282"
"AGAP012128",1.53255966649315e-07,1.82797294974838,0.375,0.053,0.00201240409807216,"C_8","AGAP012128"
"AGAP009250.2",1.55715880313815e-07,1.39289319632448,0.5,0.092,0.0020447052244007,"C_8","AGAP009250"
"AGAP011012.1",1.56179645911478e-07,1.98465462886867,0.417,0.07,0.00205079493046362,"C_8","AGAP011012"
"AGAP006370.2",1.56179645911478e-07,1.84858311816365,0.417,0.07,0.00205079493046362,"C_8","AGAP006370"
"AGAP004854",1.56560580511167e-07,1.38584690856051,0.583,0.127,0.00205579698269213,"C_8","AGAP004854"
"AGAP003033",1.57441098164455e-07,1.78855948516538,0.375,0.057,0.00206735905999746,"C_8","AGAP003033"
"AGAP001316.1",1.57515001060018e-07,1.9124121316055,0.292,0.031,0.0020683294789191,"C_8","AGAP001316"
"AGAP009210.4",1.58286736386195e-07,1.51162950197899,0.667,0.18,0.00207846313548713,"C_8","AGAP009210"
"AGAP028461.3",1.59175385897514e-07,1.04908677049416,0.875,0.298,0.00209013199222025,"C_8","AGAP028461"
"AGAP010388.1",1.60835216237204e-07,1.66926756956903,0.542,0.11,0.00211192722441073,"C_8","AGAP010388"
"AGAP028979.3",1.62446182604527e-07,-4.76424398936243,0,0.623,0.00213308082378005,"C_8","AGAP028979"
"AGAP012428.1",1.63810237992928e-07,1.73672277807385,0.375,0.053,0.00215099223508514,"C_8","AGAP012428"
"AGAP007464",1.63974335307493e-07,2.36736827607105,0.292,0.031,0.00215314699692269,"C_8","AGAP007464"
"AGAP005248.1",1.63974335307493e-07,2.13391271272831,0.292,0.031,0.00215314699692269,"C_8","AGAP005248"
"AGAP028473.1",1.63974335307493e-07,2.03089952321971,0.292,0.031,0.00215314699692269,"C_8","AGAP028473"
"AGAP003149.1",1.63974335307493e-07,1.90093101685762,0.292,0.031,0.00215314699692269,"C_8","AGAP003149"
"AGAP002487",1.64206721645399e-07,1.75015203465576,0.417,0.066,0.00215619846192573,"C_8","AGAP002487"
"AGAP000998",1.64206721645399e-07,1.52980214531236,0.417,0.066,0.00215619846192573,"C_8","AGAP000998"
"AGAP012556.1",1.69347594492088e-07,1.91779432711279,0.375,0.053,0.00222370326327561,"C_8","AGAP012556"
"AGAP005440",1.69347594492088e-07,1.83002274505589,0.375,0.053,0.00222370326327561,"C_8","AGAP005440"
"AGAP003358",1.70689447280303e-07,2.22170793053363,0.292,0.031,0.00224132313223765,"C_8","AGAP003358"
"AGAP004306",1.70689447280303e-07,1.85645676251964,0.292,0.031,0.00224132313223765,"C_8","AGAP004306"
"AGAP001542",1.70689447280303e-07,1.53543249734317,0.292,0.031,0.00224132313223765,"C_8","AGAP001542"
"AGAP000968",1.71984293355522e-07,1.44059549703094,0.542,0.114,0.00225832575605136,"C_8","AGAP000968"
"AGAP009453.3",1.73576369786362e-07,1.23031106482911,0.458,0.079,0.00227923131166472,"C_8","AGAP009453"
"AGAP005822",1.74356483025555e-07,2.85745416942001,0.208,0.013,0.00228947497860856,"C_8","AGAP005822"
"AGAP008640.3",1.74365479183701e-07,1.62222438829829,0.458,0.088,0.00228959310716118,"C_8","AGAP008640"
"AGAP007560.1",1.74605902485182e-07,1.26151889798507,0.417,0.066,0.00229275010553292,"C_8","AGAP007560"
"AGAP001342",1.75065728280446e-07,1.66498640708083,0.375,0.053,0.00229878807805054,"C_8","AGAP001342"
"AGAP028144.1",1.77670081317268e-07,2.25771096158573,0.292,0.031,0.00233298583777704,"C_8","AGAP028144"
"AGAP011974.5",1.78910322460992e-07,-2.84858991418473,0.333,0.741,0.00234927144423529,"C_8","AGAP011974"
"AGAP000772.1",1.79691872056761e-07,2.11641716926953,0.333,0.044,0.00235953397197732,"C_8","AGAP000772"
"AGAP010043",1.79691872056761e-07,2.09156972595133,0.333,0.044,0.00235953397197732,"C_8","AGAP010043"
"AGAP003423",1.8004147722321e-07,1.20518906991297,0.417,0.066,0.00236412463741797,"C_8","AGAP003423"
"AGAP007292",1.80214041730006e-07,2.52023419008003,0.25,0.022,0.00236639058195671,"C_8","AGAP007292"
"AGAP003260.1",1.80214041730006e-07,2.4730304109656,0.25,0.022,0.00236639058195671,"C_8","AGAP003260"
"AGAP011111.3",1.82770816842784e-07,1.49264581064862,0.542,0.11,0.00239996359596259,"C_8","AGAP011111"
"AGAP001726.4",1.83052189873062e-07,1.33961346434622,0.542,0.123,0.00240365830522318,"C_8","AGAP001726"
"AGAP007714.1",1.85395204127929e-07,1.60233443635516,0.583,0.132,0.00243442442540383,"C_8","AGAP007714"
"AGAP013083",1.86200212584544e-07,2.19069771013047,0.333,0.044,0.00244499499144765,"C_8","AGAP013083"
"AGAP002232",1.86200212584544e-07,1.8929398135718,0.333,0.044,0.00244499499144765,"C_8","AGAP002232"
"AGAP000390.1",1.87067214762701e-07,1.53108321513233,0.375,0.053,0.00245637959704903,"C_8","AGAP000390"
"AGAP005384",1.88482851573844e-07,2.60307608195461,0.25,0.022,0.00247496832401615,"C_8","AGAP005384"
"AGAP003340",1.88482851573844e-07,2.06562044025459,0.25,0.022,0.00247496832401615,"C_8","AGAP003340"
"AGAP007965.1",1.90459472988539e-07,1.61169312464893,0.5,0.096,0.0025009233398125,"C_8","AGAP007965"
"AGAP010207.1",1.90459472988539e-07,1.40556437213764,0.5,0.096,0.0025009233398125,"C_8","AGAP010207"
"AGAP009263",1.91407595988704e-07,1.50070298157189,0.417,0.066,0.00251337314292768,"C_8","AGAP009263"
"AGAP028504.1",1.92468682853253e-07,2.02525471655247,0.292,0.031,0.00252730627454606,"C_8","AGAP028504"
"AGAP007017",1.92468682853253e-07,1.77286005562938,0.292,0.031,0.00252730627454606,"C_8","AGAP007017"
"AGAP004429",1.92468682853253e-07,1.60603021254531,0.292,0.031,0.00252730627454606,"C_8","AGAP004429"
"AGAP004378",1.93362443079522e-07,1.66097103251964,0.375,0.053,0.00253904224007721,"C_8","AGAP004378"
"AGAP009964",1.93362443079522e-07,1.53800779810353,0.375,0.053,0.00253904224007721,"C_8","AGAP009964"
"AGAP012186",1.9511545425207e-07,1.17432737438677,0.542,0.114,0.00256206102978393,"C_8","AGAP012186"
"AGAP028212.1",1.97117843396799e-07,2.34822816934131,0.25,0.022,0.00258835440164337,"C_8","AGAP028212"
"AGAP010856.1",1.98747153800194e-07,1.76475653988131,0.417,0.07,0.00260974887655035,"C_8","AGAP010856"
"AGAP028028.5",1.99455527708977e-07,-2.68027575736096,0.417,0.768,0.00261905053434658,"C_8","AGAP028028"
"AGAP001281",2.00089642444625e-07,1.12474848064019,0.542,0.114,0.00262737709494037,"C_8","AGAP001281"
"AGAP008934.1",2.00307966392219e-07,2.03180091544062,0.292,0.031,0.00263024390669623,"C_8","AGAP008934"
"AGAP001960",2.00307966392219e-07,2.01831887114935,0.292,0.031,0.00263024390669623,"C_8","AGAP001960"
"AGAP004800.1",2.01319477633516e-07,1.50494546061886,0.458,0.083,0.0026435260608057,"C_8","AGAP004800"
"AGAP010290.1",2.02043054001865e-07,1.54766972931923,0.542,0.123,0.00265302734209849,"C_8","AGAP010290"
"AGAP011725",2.03944657488233e-07,2.67505646862276,0.208,0.013,0.00267799729747798,"C_8","AGAP011725"
"AGAP008950.1",2.03944657488233e-07,2.56176562874111,0.208,0.013,0.00267799729747798,"C_8","AGAP008950"
"AGAP003186.1",2.06115178599608e-07,1.44890775888986,0.458,0.079,0.00270649841019145,"C_8","AGAP003186"
"AGAP006830.1",2.06134609796899e-07,2.42995214172803,0.25,0.022,0.00270675356124308,"C_8","AGAP006830"
"AGAP013391.3",2.07065290268826e-07,1.74049996235461,0.458,0.083,0.00271897432651995,"C_8","AGAP013391"
"AGAP003763",2.08455429997972e-07,2.22799358088969,0.292,0.031,0.00273722825130337,"C_8","AGAP003763"
"AGAP001115.2",2.09814140658864e-07,1.03949339206358,0.5,0.092,0.00275506948099155,"C_8","AGAP001115"
"AGAP005903.2",2.11027515045496e-07,1.85177725663958,0.417,0.07,0.00277100230006241,"C_8","AGAP005903"
"AGAP003222.1",2.11818743889286e-07,1.74573973060584,0.458,0.088,0.00278139192601022,"C_8","AGAP003222"
"AGAP007301",2.1208255098733e-07,1.70855633434113,0.458,0.079,0.00278485597701463,"C_8","AGAP007301"
"AGAP005976",2.12854903175734e-07,1.15091729933816,0.75,0.211,0.00279499773360056,"C_8","AGAP005976"
"AGAP010657.2",2.12969435961972e-07,1.62311135196313,0.458,0.083,0.00279650166361665,"C_8","AGAP010657"
"AGAP001813.4",2.13244456686483e-07,-2.5054505190649,0.333,0.746,0.0028001129607502,"C_8","AGAP001813"
"AGAP006218.5",2.13395827648232e-07,0.930176911501509,0.792,0.224,0.00280210061284893,"C_8","AGAP006218"
"AGAP006017.1",2.14414956426805e-07,1.35461212205599,0.667,0.18,0.00281548279284038,"C_8","AGAP006017"
"AGAP000328.1",2.14414956426805e-07,0.926074741078716,0.708,0.175,0.00281548279284038,"C_8","AGAP000328"
"AGAP007949",2.1458732369391e-07,1.90308394803567,0.333,0.044,0.00281774614742473,"C_8","AGAP007949"
"AGAP009708",2.14844691018909e-07,2.51350173521971,0.208,0.013,0.00282112563776929,"C_8","AGAP009708"
"AGAP013036",2.14844691018909e-07,2.50432151739408,0.208,0.013,0.00282112563776929,"C_8","AGAP013036"
"AGAP006848",2.14844691018909e-07,2.48464923844966,0.208,0.013,0.00282112563776929,"C_8","AGAP006848"
"AGAP003421",2.14844691018909e-07,2.33715811079712,0.208,0.013,0.00282112563776929,"C_8","AGAP003421"
"AGAP006016",2.14844691018909e-07,2.33590070975545,0.208,0.013,0.00282112563776929,"C_8","AGAP006016"
"AGAP002885.1",2.16922723165001e-07,2.15447653850401,0.292,0.031,0.00284841227787963,"C_8","AGAP002885"
"AGAP010125",2.16922723165001e-07,1.7958195607134,0.292,0.031,0.00284841227787963,"C_8","AGAP010125"
"AGAP001089",2.17755125734701e-07,1.81455136579087,0.375,0.057,0.00285934255602236,"C_8","AGAP001089"
"AGAP004349.4",2.20023272801711e-07,-3.04062277252241,0.292,0.719,0.00288912559515927,"C_8","AGAP004349"
"AGAP003320.1",2.22940173230134e-07,1.11390681870152,0.417,0.066,0.00292742741468489,"C_8","AGAP003320"
"AGAP004311.1",2.23097907345432e-07,1.4748436755664,0.625,0.154,0.00292949862135287,"C_8","AGAP004311"
"AGAP004442",2.2403964825502e-07,1.57353251130343,0.417,0.07,0.00294186462123667,"C_8","AGAP004442"
"AGAP004940.2",2.24337271364421e-07,0.762178943374233,0.833,0.219,0.00294577271028621,"C_8","AGAP004940"
"AGAP010797",2.25379038403865e-07,2.40938572790636,0.25,0.022,0.00295945215328116,"C_8","AGAP010797"
"AGAP028495",2.25721916815244e-07,1.96138647346278,0.292,0.031,0.00296395448970097,"C_8","AGAP028495"
"AGAP010240",2.25721916815244e-07,1.86514216214797,0.292,0.031,0.00296395448970097,"C_8","AGAP010240"
"AGAP007385",2.25721916815244e-07,1.34021984465642,0.292,0.031,0.00296395448970097,"C_8","AGAP007385"
"AGAP006975",2.26306676874326e-07,2.8053810467771,0.208,0.013,0.00297163297403677,"C_8","AGAP006975"
"AGAP007981",2.26306676874326e-07,2.62213306492491,0.208,0.013,0.00297163297403677,"C_8","AGAP007981"
"AGAP004491",2.26306676874326e-07,2.20001508035621,0.208,0.013,0.00297163297403677,"C_8","AGAP004491"
"AGAP002322",2.26306676874326e-07,2.10159282312789,0.208,0.013,0.00297163297403677,"C_8","AGAP002322"
"AGAP009400",2.26867584471455e-07,1.28720228233433,0.583,0.145,0.00297899825169468,"C_8","AGAP009400"
